,speciesID,scientificname,family,order,class,subdivision,data,raw.points,extent.xmin,extent.xmax,extent.ymin,extent.ymax,lon_hist,lat_hist,Centrl,rng_size,tmax_wt,tmax_sp,tmax_sm,tmax_at,tmin_wt,tmin_sp,tmin_sm,tmin_at,tave_wt,tave_sp,tave_sm,tave_at,ppt_wt,ppt_sp,ppt_sm,ppt_at,dd_0_wt,dd_0_sp,dd_0_sm,dd_0_at,dd5_wt,dd5_sp,dd5_sm,dd5_at,nffd_wt,nffd_sp,nffd_sm,nffd_at,pas_wt,pas_sp,pas_sm,pas_at,eref_wt,eref_sp,eref_sm,eref_at,cmd_wt,cmd_sp,cmd_sm,cmd_at,mat,mwmt,mcmt,td,map,ahm,dd_0,dd5,nffd,pas,emt,ext,eref,cmd
977,690,Acer skutchii,Sapindaceae,Sapindales,Magnoliopsida,Spermatophytina,Maxent prediction,6,-109.5000003,-86.50000038,13.49999958,31.99999951,-108.2500003,31.74999951,22.74999955,18.49999993,14.7,24.5,33.1,24.6,-2.8,5,15.6,6,60,147,244,153,60,23,145,89,44,4,0,3,173,898,1781,943,23,75,92,73,2,0,0,0,174,443,597,327,113,420,453,238,15.1,24.9,5.2,19.6,317,79.3,51,3795,263,2,-24.2,41.1,1541,1224
1022,1451,Agave funkiana,Asparagaceae,Asparagales,Liliopsida,Spermatophytina,Maxent prediction,33,-109.5000003,-86.50000038,14.49999958,31.99999951,-108.2500003,31.74999951,23.24999955,17.49999993,14.7,24.5,33.1,24.6,-2.8,5,15.6,6,60,147,244,153,60,23,145,89,44,4,0,3,173,898,1781,943,23,75,92,73,2,0,0,0,174,443,597,327,113,420,453,238,15.1,24.9,5.2,19.6,317,79.3,51,3795,263,2,-24.2,41.1,1541,1224
1066,35,Abatia mexicana,Salicaceae,Malpighiales,Magnoliopsida,Spermatophytina,Maxent prediction,8,-109.5000003,-93.50000035,15.49999958,31.99999951,-108.2500003,31.74999951,23.74999955,16.49999993,14.7,24.5,33.1,24.6,-2.8,5,15.6,6,60,147,244,153,60,23,145,89,44,4,0,3,173,898,1781,943,23,75,92,73,2,0,0,0,174,443,597,327,113,420,453,238,15.1,24.9,5.2,19.6,317,79.3,51,3795,263,2,-24.2,41.1,1541,1224
1123,1770,Aiouea salicifolia,Lauraceae,Laurales,Magnoliopsida,Spermatophytina,Native region,50,-109.5000003,-93.50000035,16.99999957,31.99999951,-108.2500003,31.74999951,24.49999954,14.99999994,14.7,24.5,33.1,24.6,-2.8,5,15.6,6,60,147,244,153,60,23,145,89,44,4,0,3,173,898,1781,943,23,75,92,73,2,0,0,0,174,443,597,327,113,420,453,238,15.1,24.9,5.2,19.6,317,79.3,51,3795,263,2,-24.2,41.1,1541,1224
1138,1488,Agave mitis,Asparagaceae,Asparagales,Liliopsida,Spermatophytina,Maxent prediction,37,-109.5000003,-96.50000034,17.49999957,31.99999951,-108.2500003,31.74999951,24.74999954,14.49999994,14.7,24.5,33.1,24.6,-2.8,5,15.6,6,60,147,244,153,60,23,145,89,44,4,0,3,173,898,1781,943,23,75,92,73,2,0,0,0,174,443,597,327,113,420,453,238,15.1,24.9,5.2,19.6,317,79.3,51,3795,263,2,-24.2,41.1,1541,1224
1185,59,Abies hidalgensis,Pinaceae,Pinales,Pinopsida,Spermatophytina,Maxent prediction,6,-109.5000003,-97.00000033,19.49999956,31.99999951,-108.2500003,31.74999951,25.74999954,12.49999995,14.7,24.5,33.1,24.6,-2.8,5,15.6,6,60,147,244,153,60,23,145,89,44,4,0,3,173,898,1781,943,23,75,92,73,2,0,0,0,174,443,597,327,113,420,453,238,15.1,24.9,5.2,19.6,317,79.3,51,3795,263,2,-24.2,41.1,1541,1224
146,45759,Utricularia amethystina,Lentibulariaceae,Lamiales,Magnoliopsida,Spermatophytina,Maxent prediction,208,-107.0000003,-29.5000006,-25.50000026,31.49999951,-87.75000037,31.24999951,2.999999625,56.99999977,16.6,26,33,26.3,2.3,11.1,19.9,11.7,94,185,265,190,432,397,436,295,17,1,0,1,465,1241,1970,1275,29,92,92,91,1,0,0,0,184,431,541,323,0,84,106,60,18.4,27,8.3,18.7,1560,18.2,19,4952,303,1,-18,40.6,1479,250
155,42876,Sterculia apetala,Malvaceae,Malvales,Magnoliopsida,Spermatophytina,Maxent prediction,278,-107.0000003,-45.50000054,-24.50000026,31.49999951,-87.75000037,31.24999951,3.499999625,55.99999977,16.6,26,33,26.3,2.3,11.1,19.9,11.7,94,185,265,190,432,397,436,295,17,1,0,1,465,1241,1970,1275,29,92,92,91,1,0,0,0,184,431,541,323,0,84,106,60,18.4,27,8.3,18.7,1560,18.2,19,4952,303,1,-18,40.6,1479,250
165,26465,Licaria triandra,Lauraceae,Laurales,Magnoliopsida,Spermatophytina,Maxent prediction,79,-92.50000035,-57.50000049,-23.00000027,31.49999951,-87.75000037,31.24999951,4.24999962,54.49999978,16.6,26,33,26.3,2.3,11.1,19.9,11.7,94,185,265,190,432,397,436,295,17,1,0,1,465,1241,1970,1275,29,92,92,91,1,0,0,0,184,431,541,323,0,84,106,60,18.4,27,8.3,18.7,1560,18.2,19,4952,303,1,-18,40.6,1479,250
200,21881,Guaiacum officinale,Zygophyllaceae,Zygophyllales,Magnoliopsida,Spermatophytina,Maxent prediction,36,-88.00000037,-53.50000051,-18.50000029,31.49999951,-87.75000037,31.24999951,6.49999961,49.9999998,16.6,26,33,26.3,2.3,11.1,19.9,11.7,94,185,265,190,432,397,436,295,17,1,0,1,465,1241,1970,1275,29,92,92,91,1,0,0,0,184,431,541,323,0,84,106,60,18.4,27,8.3,18.7,1560,18.2,19,4952,303,1,-18,40.6,1479,250
264,34079,Pavonia paludicola,Malvaceae,Malvales,Magnoliopsida,Spermatophytina,Maxent prediction,113,-92.50000035,-45.50000054,-14.00000031,31.49999951,-87.75000037,31.24999951,8.7499996,45.49999982,16.6,26,33,26.3,2.3,11.1,19.9,11.7,94,185,265,190,432,397,436,295,17,1,0,1,465,1241,1970,1275,29,92,92,91,1,0,0,0,184,431,541,323,0,84,106,60,18.4,27,8.3,18.7,1560,18.2,19,4952,303,1,-18,40.6,1479,250
425,10163,Clusia rosea,Clusiaceae,Malpighiales,Magnoliopsida,Spermatophytina,Maxent prediction,149,-109.5000003,-51.50000052,-5.50000034,31.49999951,-87.75000037,31.24999951,12.99999959,36.99999985,16.6,26,33,26.3,2.3,11.1,19.9,11.7,94,185,265,190,432,397,436,295,17,1,0,1,465,1241,1970,1275,29,92,92,91,1,0,0,0,184,431,541,323,0,84,106,60,18.4,27,8.3,18.7,1560,18.2,19,4952,303,1,-18,40.6,1479,250
442,6505,Bucida ophiticola,Combretaceae,Myrtales,Magnoliopsida,Spermatophytina,Maxent prediction,181,-107.0000003,-59.00000049,-4.500000344,31.49999951,-87.75000037,31.24999951,13.49999958,35.99999985,16.6,26,33,26.3,2.3,11.1,19.9,11.7,94,185,265,190,432,397,436,295,17,1,0,1,465,1241,1970,1275,29,92,92,91,1,0,0,0,184,431,541,323,0,84,106,60,18.4,27,8.3,18.7,1560,18.2,19,4952,303,1,-18,40.6,1479,250
551,2662,Amyris elemifera,Rutaceae,Sapindales,Magnoliopsida,Spermatophytina,Maxent prediction,74,-99.00000033,-59.00000049,0.499999636,31.49999951,-87.75000037,31.24999951,15.99999957,30.99999987,16.6,26,33,26.3,2.3,11.1,19.9,11.7,94,185,265,190,432,397,436,295,17,1,0,1,465,1241,1970,1275,29,92,92,91,1,0,0,0,184,431,541,323,0,84,106,60,18.4,27,8.3,18.7,1560,18.2,19,4952,303,1,-18,40.6,1479,250
748,21882,Guaiacum sanctum,Zygophyllaceae,Zygophyllales,Magnoliopsida,Spermatophytina,Maxent prediction,197,-107.0000003,-65.00000046,6.99999961,31.49999951,-87.75000037,31.24999951,19.24999956,24.4999999,16.6,26,33,26.3,2.3,11.1,19.9,11.7,94,185,265,190,432,397,436,295,17,1,0,1,465,1241,1970,1275,29,92,92,91,1,0,0,0,184,431,541,323,0,84,106,60,18.4,27,8.3,18.7,1560,18.2,19,4952,303,1,-18,40.6,1479,250
786,41672,Simarouba glauca,Simaroubaceae,Sapindales,Magnoliopsida,Spermatophytina,Maxent prediction,155,-107.0000003,-68.00000045,7.999999606,31.49999951,-87.75000037,31.24999951,19.74999956,23.4999999,16.6,26,33,26.3,2.3,11.1,19.9,11.7,94,185,265,190,432,397,436,295,17,1,0,1,465,1241,1970,1275,29,92,92,91,1,0,0,0,184,431,541,323,0,84,106,60,18.4,27,8.3,18.7,1560,18.2,19,4952,303,1,-18,40.6,1479,250
852,18505,Eugenia confusa,Myrtaceae,Myrtales,Magnoliopsida,Spermatophytina,Maxent prediction,23,-88.00000037,-59.00000049,9.999999598,31.49999951,-87.75000037,31.24999951,20.74999955,21.49999991,16.6,26,33,26.3,2.3,11.1,19.9,11.7,94,185,265,190,432,397,436,295,17,1,0,1,465,1241,1970,1275,29,92,92,91,1,0,0,0,184,431,541,323,0,84,106,60,18.4,27,8.3,18.7,1560,18.2,19,4952,303,1,-18,40.6,1479,250
880,44716,Thrinax radiata,Arecaceae,Arecales,Liliopsida,Spermatophytina,Maxent prediction,152,-94.50000034,-68.00000045,10.4999996,31.49999951,-87.75000037,31.24999951,20.99999956,20.99999991,16.6,26,33,26.3,2.3,11.1,19.9,11.7,94,185,265,190,432,397,436,295,17,1,0,1,465,1241,1970,1275,29,92,92,91,1,0,0,0,184,431,541,323,0,84,106,60,18.4,27,8.3,18.7,1560,18.2,19,4952,303,1,-18,40.6,1479,250
916,37526,Pseudophoenix sargentii,Arecaceae,Arecales,Liliopsida,Spermatophytina,Maxent prediction,5,-94.50000034,-59.00000049,11.49999959,31.49999951,-87.75000037,31.24999951,21.49999955,19.99999992,16.6,26,33,26.3,2.3,11.1,19.9,11.7,94,185,265,190,432,397,436,295,17,1,0,1,465,1241,1970,1275,29,92,92,91,1,0,0,0,184,431,541,323,0,84,106,60,18.4,27,8.3,18.7,1560,18.2,19,4952,303,1,-18,40.6,1479,250
937,21887,Guapira discolor,Nyctaginaceae,Caryophyllales,Magnoliopsida,Spermatophytina,Maxent prediction,28,-88.00000037,-65.00000046,11.99999959,31.49999951,-87.75000037,31.24999951,21.74999955,19.49999992,16.6,26,33,26.3,2.3,11.1,19.9,11.7,94,185,265,190,432,397,436,295,17,1,0,1,465,1241,1970,1275,29,92,92,91,1,0,0,0,184,431,541,323,0,84,106,60,18.4,27,8.3,18.7,1560,18.2,19,4952,303,1,-18,40.6,1479,250
958,25084,Jacquinia keyensis,Primulaceae,Ericales,Magnoliopsida,Spermatophytina,Maxent prediction,12,-89.50000036,-71.00000044,12.49999959,31.49999951,-87.75000037,31.24999951,21.99999955,18.99999992,16.6,26,33,26.3,2.3,11.1,19.9,11.7,94,185,265,190,432,397,436,295,17,1,0,1,465,1241,1970,1275,29,92,92,91,1,0,0,0,184,431,541,323,0,84,106,60,18.4,27,8.3,18.7,1560,18.2,19,4952,303,1,-18,40.6,1479,250
999,18556,Eugenia foetida,Myrtaceae,Myrtales,Magnoliopsida,Spermatophytina,Maxent prediction,74,-107.0000003,-60.50000048,13.49999958,31.49999951,-87.75000037,31.24999951,22.49999955,17.99999993,16.6,26,33,26.3,2.3,11.1,19.9,11.7,94,185,265,190,432,397,436,295,17,1,0,1,465,1241,1970,1275,29,92,92,91,1,0,0,0,184,431,541,323,0,84,106,60,18.4,27,8.3,18.7,1560,18.2,19,4952,303,1,-18,40.6,1479,250
1043,4590,Baccharis dioica,Asteraceae,Asterales,Magnoliopsida,Spermatophytina,Maxent prediction,53,-94.50000034,-60.50000048,14.49999958,31.49999951,-87.75000037,31.24999951,22.99999955,16.99999993,16.6,26,33,26.3,2.3,11.1,19.9,11.7,94,185,265,190,432,397,436,295,17,1,0,1,465,1241,1970,1275,29,92,92,91,1,0,0,0,184,431,541,323,0,84,106,60,18.4,27,8.3,18.7,1560,18.2,19,4952,303,1,-18,40.6,1479,250
1077,8410,Catesbaea parviflora,Rubiaceae,Gentianales,Magnoliopsida,Spermatophytina,Maxent prediction,15,-88.00000037,-60.50000048,15.49999958,31.49999951,-87.75000037,31.24999951,23.49999955,15.99999993,16.6,26,33,26.3,2.3,11.1,19.9,11.7,94,185,265,190,432,397,436,295,17,1,0,1,465,1241,1970,1275,29,92,92,91,1,0,0,0,184,431,541,323,0,84,106,60,18.4,27,8.3,18.7,1560,18.2,19,4952,303,1,-18,40.6,1479,250
1151,24768,Ipomoea tenuissima,Convolvulaceae,Solanales,Magnoliopsida,Spermatophytina,Maxent prediction,21,-88.00000037,-68.00000045,17.49999957,31.49999951,-87.75000037,31.24999951,24.49999954,13.99999994,16.6,26,33,26.3,2.3,11.1,19.9,11.7,94,185,265,190,432,397,436,295,17,1,0,1,465,1241,1970,1275,29,92,92,91,1,0,0,0,184,431,541,323,0,84,106,60,18.4,27,8.3,18.7,1560,18.2,19,4952,303,1,-18,40.6,1479,250
1186,10950,Consolea corallicola,Cactaceae,Caryophyllales,Magnoliopsida,Spermatophytina,Maxent prediction,9,-88.00000037,-71.00000044,18.99999956,31.49999951,-87.75000037,31.24999951,25.24999954,12.49999995,16.6,26,33,26.3,2.3,11.1,19.9,11.7,94,185,265,190,432,397,436,295,17,1,0,1,465,1241,1970,1275,29,92,92,91,1,0,0,0,184,431,541,323,0,84,106,60,18.4,27,8.3,18.7,1560,18.2,19,4952,303,1,-18,40.6,1479,250
1205,4544,Ayenia tenuicaulis,Malvaceae,Malvales,Magnoliopsida,Spermatophytina,Maxent prediction,20,-88.00000037,-71.00000044,19.49999956,31.49999951,-87.75000037,31.24999951,25.49999954,11.99999995,16.6,26,33,26.3,2.3,11.1,19.9,11.7,94,185,265,190,432,397,436,295,17,1,0,1,465,1241,1970,1275,29,92,92,91,1,0,0,0,184,431,541,323,0,84,106,60,18.4,27,8.3,18.7,1560,18.2,19,4952,303,1,-18,40.6,1479,250
1375,1442,Agave decipiens,Asparagaceae,Asparagales,Liliopsida,Spermatophytina,Maxent prediction,21,-88.00000037,-80.0000004,24.49999954,31.49999951,-87.75000037,31.24999951,27.99999953,6.99999997,16.6,26,33,26.3,2.3,11.1,19.9,11.7,94,185,265,190,432,397,436,295,17,1,0,1,465,1241,1970,1275,29,92,92,91,1,0,0,0,184,431,541,323,0,84,106,60,18.4,27,8.3,18.7,1560,18.2,19,4952,303,1,-18,40.6,1479,250
140,32793,Oryza minuta,Poaceae,Poales,Liliopsida,Spermatophytina,Maxent prediction,64,79.99999896,154.4999987,-26.50000026,30.49999952,80.74999896,30.24999952,1.99999963,56.99999978,-2.2,5.2,12,5.6,-12.8,-6,2.1,-5.5,-75,-4,70,0,153,153,473,162,707,233,3,229,6,43,231,59,1,0,62,0,137,110,47,80,0,86,267,66,0,49,29,0,-0.2,7.4,-8.5,15.9,941,10.4,1173,340,63,374,-38.1,22.6,419,78
332,5369,Beilschmiedia lucidula,Lauraceae,Laurales,Magnoliopsida,Spermatophytina,Maxent prediction,39,79.99999896,134.9999987,-11.00000032,30.49999952,80.74999896,30.24999952,9.7499996,41.49999984,-2.2,5.2,12,5.6,-12.8,-6,2.1,-5.5,-75,-4,70,0,153,153,473,162,707,233,3,229,6,43,231,59,1,0,62,0,137,110,47,80,0,86,267,66,0,49,29,0,-0.2,7.4,-8.5,15.9,941,10.4,1173,340,63,374,-38.1,22.6,419,78
360,910,Actinodaphne gullavara,Lauraceae,Laurales,Magnoliopsida,Spermatophytina,Native region,50,79.99999896,126.9999988,-9.000000326,30.49999952,80.74999896,30.24999952,10.7499996,39.49999985,-2.2,5.2,12,5.6,-12.8,-6,2.1,-5.5,-75,-4,70,0,153,153,473,162,707,233,3,229,6,43,231,59,1,0,62,0,137,110,47,80,0,86,267,66,0,49,29,0,-0.2,7.4,-8.5,15.9,941,10.4,1173,340,63,374,-38.1,22.6,419,78
388,36273,Podocarpus neriifolius,Podocarpaceae,Pinales,Pinopsida,Spermatophytina,Maxent prediction,43,79.99999896,126.9999988,-7.500000332,30.49999952,80.74999896,30.24999952,11.49999959,37.99999985,-2.2,5.2,12,5.6,-12.8,-6,2.1,-5.5,-75,-4,70,0,153,153,473,162,707,233,3,229,6,43,231,59,1,0,62,0,137,110,47,80,0,86,267,66,0,49,29,0,-0.2,7.4,-8.5,15.9,941,10.4,1173,340,63,374,-38.1,22.6,419,78
590,17040,Eria carinata,Orchidaceae,Asparagales,Liliopsida,Spermatophytina,Native region,50,79.99999896,109.4999988,0.999999634,30.49999952,80.74999896,30.24999952,15.74999958,29.49999989,-2.2,5.2,12,5.6,-12.8,-6,2.1,-5.5,-75,-4,70,0,153,153,473,162,707,233,3,229,6,43,231,59,1,0,62,0,137,110,47,80,0,86,267,66,0,49,29,0,-0.2,7.4,-8.5,15.9,941,10.4,1173,340,63,374,-38.1,22.6,419,78
720,5714,Biancaea sappan,Fabaceae,Fabales,Magnoliopsida,Spermatophytina,Maxent prediction,15,79.49999896,109.4999988,5.499999616,30.49999952,80.74999896,30.24999952,17.99999957,24.9999999,-2.2,5.2,12,5.6,-12.8,-6,2.1,-5.5,-75,-4,70,0,153,153,473,162,707,233,3,229,6,43,231,59,1,0,62,0,137,110,47,80,0,86,267,66,0,49,29,0,-0.2,7.4,-8.5,15.9,941,10.4,1173,340,63,374,-38.1,22.6,419,78
828,5571,Berberis wallichiana,Berberidaceae,Ranunculales,Magnoliopsida,Spermatophytina,Maxent prediction,8,79.99999896,109.4999988,8.499999604,30.49999952,80.74999896,30.24999952,19.49999956,21.99999992,-2.2,5.2,12,5.6,-12.8,-6,2.1,-5.5,-75,-4,70,0,153,153,473,162,707,233,3,229,6,43,231,59,1,0,62,0,137,110,47,80,0,86,267,66,0,49,29,0,-0.2,7.4,-8.5,15.9,941,10.4,1173,340,63,374,-38.1,22.6,419,78
867,29998,Millettia fruticosa,Fabaceae,Fabales,Magnoliopsida,Spermatophytina,Native region,50,79.99999896,101.4999989,9.4999996,30.49999952,80.74999896,30.24999952,19.99999956,20.99999992,-2.2,5.2,12,5.6,-12.8,-6,2.1,-5.5,-75,-4,70,0,153,153,473,162,707,233,3,229,6,43,231,59,1,0,62,0,137,110,47,80,0,86,267,66,0,49,29,0,-0.2,7.4,-8.5,15.9,941,10.4,1173,340,63,374,-38.1,22.6,419,78
1266,28004,Magnolia pterocarpa,Magnoliaceae,Magnoliales,Magnoliopsida,Spermatophytina,Native region,50,79.99999896,97.49999889,20.49999956,30.49999952,80.74999896,30.24999952,25.49999954,9.99999996,-2.2,5.2,12,5.6,-12.8,-6,2.1,-5.5,-75,-4,70,0,153,153,473,162,707,233,3,229,6,43,231,59,1,0,62,0,137,110,47,80,0,86,267,66,0,49,29,0,-0.2,7.4,-8.5,15.9,941,10.4,1173,340,63,374,-38.1,22.6,419,78
1379,24252,Ilex pseudo-odorata,Aquifoliaceae,Aquifoliales,Magnoliopsida,Spermatophytina,Native region,50,79.99999896,97.49999889,23.99999954,30.49999952,80.74999896,30.24999952,27.24999953,6.49999998,-2.2,5.2,12,5.6,-12.8,-6,2.1,-5.5,-75,-4,70,0,153,153,473,162,707,233,3,229,6,43,231,59,1,0,62,0,137,110,47,80,0,86,267,66,0,49,29,0,-0.2,7.4,-8.5,15.9,941,10.4,1173,340,63,374,-38.1,22.6,419,78
1434,8873,Ceropegia dorjei,Apocynaceae,Gentianales,Magnoliopsida,Spermatophytina,Native region,50,79.99999896,97.49999889,25.99999953,30.49999952,80.74999896,30.24999952,28.24999953,4.49999999,-2.2,5.2,12,5.6,-12.8,-6,2.1,-5.5,-75,-4,70,0,153,153,473,162,707,233,3,229,6,43,231,59,1,0,62,0,137,110,47,80,0,86,267,66,0,49,29,0,-0.2,7.4,-8.5,15.9,941,10.4,1173,340,63,374,-38.1,22.6,419,78
138,35578,Piper laevigatum,Piperaceae,Piperales,Magnoliopsida,Spermatophytina,Maxent prediction,41,-81.5000004,97.49999889,-28.00000025,29.49999952,94.2499989,29.24999952,0.749999635,57.49999977,8.4,15,20.7,15.8,-5.7,1.9,9.7,3.1,13,84,152,95,9,118,367,144,145,19,0,15,80,406,939,485,4,35,92,48,1,1,1,1,137,298,373,231,128,180,10,89,8.6,15.6,0.2,15.4,638,29.2,179,1911,179,3,-30,29.6,1039,407
337,27937,Magnolia liliifera,Magnoliaceae,Magnoliales,Magnoliopsida,Spermatophytina,Maxent prediction,239,87.49999893,154.4999987,-12.00000031,29.49999952,94.2499989,29.24999952,8.749999605,41.49999983,8.4,15,20.7,15.8,-5.7,1.9,9.7,3.1,13,84,152,95,9,118,367,144,145,19,0,15,80,406,939,485,4,35,92,48,1,1,1,1,137,298,373,231,128,180,10,89,8.6,15.6,0.2,15.4,638,29.2,179,1911,179,3,-30,29.6,1039,407
349,1625,Aglaia korthalsii,Meliaceae,Sapindales,Magnoliopsida,Spermatophytina,Occurrence data,4,87.49999893,134.9999987,-11.00000032,29.49999952,94.2499989,29.24999952,9.2499996,40.49999984,8.4,15,20.7,15.8,-5.7,1.9,9.7,3.1,13,84,152,95,9,118,367,144,145,19,0,15,80,406,939,485,4,35,92,48,1,1,1,1,137,298,373,231,128,180,10,89,8.6,15.6,0.2,15.4,638,29.2,179,1911,179,3,-30,29.6,1039,407
383,25003,Ixora javanica,Rubiaceae,Gentianales,Magnoliopsida,Spermatophytina,Maxent prediction,23,87.49999893,119.4999988,-9.000000326,29.49999952,94.2499989,29.24999952,10.2499996,38.49999985,8.4,15,20.7,15.8,-5.7,1.9,9.7,3.1,13,84,152,95,9,118,367,144,145,19,0,15,80,406,939,485,4,35,92,48,1,1,1,1,137,298,373,231,128,180,10,89,8.6,15.6,0.2,15.4,638,29.2,179,1911,179,3,-30,29.6,1039,407
450,3459,Aquilaria malaccensis,Thymelaeaceae,Malvales,Magnoliopsida,Spermatophytina,Occurrence data,10,87.49999893,126.9999988,-6.000000338,29.49999952,94.2499989,29.24999952,11.74999959,35.49999986,8.4,15,20.7,15.8,-5.7,1.9,9.7,3.1,13,84,152,95,9,118,367,144,145,19,0,15,80,406,939,485,4,35,92,48,1,1,1,1,137,298,373,231,128,180,10,89,8.6,15.6,0.2,15.4,638,29.2,179,1911,179,3,-30,29.6,1039,407
481,8859,Cereus repandus,Cactaceae,Caryophyllales,Magnoliopsida,Spermatophytina,Maxent prediction,10,-79.5000004,97.49999889,-4.500000344,29.49999952,94.2499989,29.24999952,12.49999959,33.99999986,8.4,15,20.7,15.8,-5.7,1.9,9.7,3.1,13,84,152,95,9,118,367,144,145,19,0,15,80,406,939,485,4,35,92,48,1,1,1,1,137,298,373,231,128,180,10,89,8.6,15.6,0.2,15.4,638,29.2,179,1911,179,3,-30,29.6,1039,407
625,13407,Dalbergia bariensis,Fabaceae,Fabales,Magnoliopsida,Spermatophytina,Maxent prediction,38,87.49999893,109.4999988,0.999999634,29.49999952,94.2499989,29.24999952,15.24999958,28.49999989,8.4,15,20.7,15.8,-5.7,1.9,9.7,3.1,13,84,152,95,9,118,367,144,145,19,0,15,80,406,939,485,4,35,92,48,1,1,1,1,137,298,373,231,128,180,10,89,8.6,15.6,0.2,15.4,638,29.2,179,1911,179,3,-30,29.6,1039,407
758,1595,Aglaia chittagonga,Meliaceae,Sapindales,Magnoliopsida,Spermatophytina,Maxent prediction,6,87.49999893,105.9999989,5.499999616,29.49999952,94.2499989,29.24999952,17.49999957,23.9999999,8.4,15,20.7,15.8,-5.7,1.9,9.7,3.1,13,84,152,95,9,118,367,144,145,19,0,15,80,406,939,485,4,35,92,48,1,1,1,1,137,298,373,231,128,180,10,89,8.6,15.6,0.2,15.4,638,29.2,179,1911,179,3,-30,29.6,1039,407
874,16656,Endiandra firma,Lauraceae,Laurales,Magnoliopsida,Spermatophytina,Native region,50,87.49999893,109.4999988,8.499999604,29.49999952,94.2499989,29.24999952,18.99999956,20.99999992,8.4,15,20.7,15.8,-5.7,1.9,9.7,3.1,13,84,152,95,9,118,367,144,145,19,0,15,80,406,939,485,4,35,92,48,1,1,1,1,137,298,373,231,128,180,10,89,8.6,15.6,0.2,15.4,638,29.2,179,1911,179,3,-30,29.6,1039,407
917,20982,Globba multiflora,Zingiberaceae,Zingiberales,Liliopsida,Spermatophytina,Native region,50,87.49999893,101.4999989,9.4999996,29.49999952,94.2499989,29.24999952,19.49999956,19.99999992,8.4,15,20.7,15.8,-5.7,1.9,9.7,3.1,13,84,152,95,9,118,367,144,145,19,0,15,80,406,939,485,4,35,92,48,1,1,1,1,137,298,373,231,128,180,10,89,8.6,15.6,0.2,15.4,638,29.2,179,1911,179,3,-30,29.6,1039,407
1303,27140,Luisia volucris,Orchidaceae,Asparagales,Liliopsida,Spermatophytina,Native region,50,87.49999893,97.49999889,20.49999956,29.49999952,94.2499989,29.24999952,24.99999954,8.99999996,8.4,15,20.7,15.8,-5.7,1.9,9.7,3.1,13,84,152,95,9,118,367,144,145,19,0,15,80,406,939,485,4,35,92,48,1,1,1,1,137,298,373,231,128,180,10,89,8.6,15.6,0.2,15.4,638,29.2,179,1911,179,3,-30,29.6,1039,407
1413,5319,Beilschmiedia dalzellii,Lauraceae,Laurales,Magnoliopsida,Spermatophytina,Native region,50,87.49999893,97.49999889,23.99999954,29.49999952,94.2499989,29.24999952,26.74999953,5.49999998,8.4,15,20.7,15.8,-5.7,1.9,9.7,3.1,13,84,152,95,9,118,367,144,145,19,0,15,80,406,939,485,4,35,92,48,1,1,1,1,137,298,373,231,128,180,10,89,8.6,15.6,0.2,15.4,638,29.2,179,1911,179,3,-30,29.6,1039,407
1470,2093,Allium rhabdotum,Amaryllidaceae,Asparagales,Liliopsida,Spermatophytina,Native region,50,87.49999893,97.49999889,26.49999953,29.49999952,94.2499989,29.24999952,27.99999953,2.99999999,8.4,15,20.7,15.8,-5.7,1.9,9.7,3.1,13,84,152,95,9,118,367,144,145,19,0,15,80,406,939,485,4,35,92,48,1,1,1,1,137,298,373,231,128,180,10,89,8.6,15.6,0.2,15.4,638,29.2,179,1911,179,3,-30,29.6,1039,407
156,7908,Capparis viminea,Capparaceae,Brassicales,Magnoliopsida,Spermatophytina,Maxent prediction,13,0.499999276,101.4999989,-27.00000025,28.99999952,97.74999889,28.74999952,0.999999635,55.99999977,0,5.2,11.4,6.8,-13.8,-6.6,2,-4.7,-69,-7,67,10,23,113,377,142,661,247,4,181,8,40,212,75,1,0,60,0,20,68,43,64,0,82,259,121,0,26,0,0,0,7.2,-7.6,14.8,655,15.3,1093,335,60,196,-39.5,22.3,462,26
201,6496,Buchanania vitiensis,Anacardiaceae,Sapindales,Magnoliopsida,Spermatophytina,Native region,50,-180,179.9999986,-21.00000028,28.99999952,97.74999889,28.74999952,3.99999962,49.9999998,0,5.2,11.4,6.8,-13.8,-6.6,2,-4.7,-69,-7,67,10,23,113,377,142,661,247,4,181,8,40,212,75,1,0,60,0,20,68,43,64,0,82,259,121,0,26,0,0,0,7.2,-7.6,14.8,655,15.3,1093,335,60,196,-39.5,22.3,462,26
208,7809,Canarium indicum,Burseraceae,Sapindales,Magnoliopsida,Spermatophytina,Maxent prediction,56,91.99999891,170.4999986,-20.50000028,28.99999952,97.74999889,28.74999952,4.24999962,49.4999998,0,5.2,11.4,6.8,-13.8,-6.6,2,-4.7,-69,-7,67,10,23,113,377,142,661,247,4,181,8,40,212,75,1,0,60,0,20,68,43,64,0,82,259,121,0,26,0,0,0,7.2,-7.6,14.8,655,15.3,1093,335,60,196,-39.5,22.3,462,26
