"","speciesID","scientificname","family","order","class","subdivision","data","raw.points","extent.xmin","extent.xmax","extent.ymin","extent.ymax","lon_hist","lat_hist","Centrl","rng_size","tmax_wt","tmax_sp","tmax_sm","tmax_at","tmin_wt","tmin_sp","tmin_sm","tmin_at","tave_wt","tave_sp","tave_sm","tave_at","ppt_wt","ppt_sp","ppt_sm","ppt_at","dd_0_wt","dd_0_sp","dd_0_sm","dd_0_at","dd5_wt","dd5_sp","dd5_sm","dd5_at","nffd_wt","nffd_sp","nffd_sm","nffd_at","pas_wt","pas_sp","pas_sm","pas_at","eref_wt","eref_sp","eref_sm","eref_at","cmd_wt","cmd_sp","cmd_sm","cmd_at","mat","mwmt","mcmt","td","map","ahm","dd_0","dd5","nffd","pas","emt","ext","eref","cmd"
"1156",1426,"Agave bovicornuta","Asparagaceae","Asparagales","Liliopsida","Spermatophytina","Maxent prediction",32,-117.5000003,-97.00000033,19.49999956,32.99999951,-117.2500003,32.74999951,26.24999954,13.49999995,18.5,19.3,23.1,22.6,8.6,12.1,17.5,14.5,135,157,203,186,126,69,6,52,5,1,0,0,768,986,1408,1231,90,92,92,91,0,0,0,0,167,269,302,224,41,200,296,172,17,21.6,13.2,8.4,252,107.1,7,4393,365,0,0.9,38.3,962,709
"1158",26067,"Lepidium carrerasii","Brassicaceae","Brassicales","Magnoliopsida","Spermatophytina","Maxent prediction",58,18.9999992,44.9999991,28.99999952,42.49999947,26.74999917,42.24999947,35.7499995,13.49999995,5.8,16.4,27.4,18.4,-1.1,5.9,15,8.1,23,111,212,133,174,159,121,174,116,13,0,4,106,626,1489,776,9,62,92,85,10,0,0,0,61,255,426,178,0,96,304,49,12,22.1,0.8,21.4,629,34.9,134,2997,248,10,-22.6,37.1,920,449
"1159",24461,"Indigofera exilis","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Maxent prediction",8,72.49999899,97.49999889,23.99999954,37.49999949,74.24999898,37.24999949,30.74999952,13.49999995,-11.3,1.3,16.1,5.2,-19.4,-6.9,4,-5.5,-153,-28,101,-2,22,46,26,13,1385,395,1,276,1,31,478,82,0,0,72,0,22,33,1,7,0,70,313,69,0,52,286,62,-2.1,11.3,-17.3,28.7,108,73.6,2057,592,72,63,-42.9,30.9,452,400
"1160",7946,"Caragana conferta","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Native region",50,60.49999904,99.49999888,23.49999954,36.99999949,71.74999899,36.74999949,30.24999952,13.49999995,-11.5,-1.5,12.4,2.8,-19.1,-8.5,1.4,-6.7,-153,-50,69,-19,204,321,72,85,1379,547,6,335,1,13,237,39,0,0,59,0,203,287,8,75,0,0,267,60,0,0,195,45,-3.8,8,-17,25.1,682,9.1,2266,290,59,574,-42.7,27.2,327,240
"1163",12703,"Cuviera acutiflora","Rubiaceae","Gentianales","Magnoliopsida","Spermatophytina","Maxent prediction",18,-15.50000066,16.49999921,0.499999636,13.99999958,4.249999261,13.74999958,7.249999608,13.49999994,33.3,39.4,34.5,35.6,17,24.9,23.9,21.2,251,321,292,284,0,29,346,82,0,0,0,0,1800,2463,2216,2117,90,92,92,91,0,0,0,0,496,678,552,551,496,649,206,469,28.7,28.8,24.1,4.7,457,84.7,0,8596,365,0,4,36.2,2277,1820
"1164",38585,"Quercus frainetto","Fagaceae","Fagales","Magnoliopsida","Spermatophytina","Maxent prediction",74,6.499999252,44.9999991,35.4999995,48.99999944,20.7499992,48.74999944,42.24999947,13.49999994,-0.6,10.4,20,11.2,-7.6,0.6,9.1,1.8,-41,55,145,65,123,183,294,163,449,68,0,48,18,267,878,310,2,32,92,34,73,11,1,9,0,181,310,110,0,6,21,3,5.6,15.2,-5.7,20.9,763,20.5,565,1473,159,94,-31.3,30.8,601,30
"1166",44134,"Tanacetum cinerariifolium","Asteraceae","Asterales","Magnoliopsida","Spermatophytina","Maxent prediction",17,12.99999923,40.49999912,39.49999948,52.49999943,30.74999916,52.24999943,45.99999946,12.99999995,-2.5,11.9,23.1,11.2,-8.8,2.8,12.5,3.5,-57,74,178,73,110,121,229,139,567,77,0,42,12,432,1175,367,1,48,92,46,81,9,0,6,0,158,323,92,0,70,94,8,6.7,18.3,-7.7,26.1,598,27.9,686,1985,187,96,-31.5,34.3,573,172
"1167",4259,"Astragalus molybdenus","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Maxent prediction",52,-116.5000003,-102.0000003,36.49999949,49.49999944,-115.7500003,49.24999944,42.99999947,12.99999995,-4,5.8,17.7,6.1,-11,-3.3,6.7,-1.8,-75,12,122,22,269,188,148,213,711,172,0,187,7,81,668,146,2,23,88,36,245,109,3,95,0,116,286,76,0,2,138,0,2,13.5,-8.6,22,819,14.7,1071,902,149,453,-38.8,31.4,478,140
"1169",1263,"Aesculus flava","Sapindaceae","Sapindales","Magnoliopsida","Spermatophytina","Maxent prediction",55,-92.00000035,-81.5000004,29.99999952,42.99999947,-90.75000036,42.74999947,36.4999995,12.99999995,-1.5,13.9,27.8,15.9,-11.7,1.9,14.8,4.1,-66,79,213,100,89,229,318,218,636,63,0,30,9,456,1499,569,1,40,92,55,75,10,0,3,0,245,437,170,0,31,119,0,8.2,22.6,-8.4,31,854,21.3,729,2532,188,88,-34.6,39.8,852,150
"1170",15999,"Echinacea laevigata","Asteraceae","Asterales","Magnoliopsida","Spermatophytina","Maxent prediction",32,-86.00000038,-74.50000042,29.99999952,42.99999947,-79.7500004,42.74999947,36.4999995,12.99999995,0.3,12.4,25.9,15.3,-7.5,1.8,14.3,5.9,-36,71,201,106,205,224,255,255,414,59,0,16,21,383,1388,587,2,37,92,61,102,10,0,1,0,222,399,154,0,38,144,0,8.5,21.3,-4.9,26.1,939,19.7,488,2379,192,114,-29.5,36.8,775,182
"1171",49,"Abies densa","Pinaceae","Pinales","Pinopsida","Spermatophytina","Maxent prediction",28,77.99999897,99.49999888,23.99999954,36.99999949,87.74999893,36.74999949,30.49999952,12.99999995,-12.5,-0.7,10.2,-0.4,-26.6,-15,-3.4,-14.8,-195,-78,34,-76,3,15,86,12,1761,764,29,726,0,5,87,10,0,0,0,0,3,14,31,11,0,0,255,0,0,0,170,0,-7.9,4.4,-20.9,25.4,116,18.1,3280,103,0,58,-51,25,255,170
"1172",1987,"Allium amethystinum","Amaryllidaceae","Asparagales","Liliopsida","Spermatophytina","Maxent prediction",42,6.499999252,44.9999991,34.4999995,47.49999945,11.24999923,47.24999945,40.99999948,12.99999995,2.8,13.5,22.1,13.9,-5.4,2.6,10.9,4,-13,80,165,89,114,169,331,166,264,26,0,25,39,397,1059,464,4,42,92,53,29,2,0,2,0,212,339,129,0,44,16,0,8,17.3,-2.3,19.6,780,23.1,315,1959,190,34,-28.7,31.7,680,60
"1173",1327,"Aframomum rostratum","Zingiberaceae","Zingiberales","Liliopsida","Spermatophytina","Occurrence data",4,-18.00000065,1.499999272,3.999999622,16.99999957,-16.25000066,16.74999957,10.4999996,12.99999995,30.4,33.4,33.7,34.3,15.4,18.2,23.3,22.1,229,258,285,282,3,0,92,63,0,0,0,0,1604,1894,2157,2094,90,92,92,91,0,0,0,0,421,595,535,481,418,595,443,418,26.3,28.7,22.2,6.5,158,229.8,0,7749,365,0,2.2,37,2032,1874
"1174",1640,"Aglaia membranifolia","Meliaceae","Sapindales","Magnoliopsida","Spermatophytina","Native region",50,94.9999989,108.4999988,-6.000000338,6.99999961,100.2499989,6.749999611,0.499999636,12.99999995,30.4,32.3,30.8,30,21.1,22.1,22.2,22,257,272,265,260,244,437,467,794,0,0,0,0,1856,2019,1973,1898,90,92,92,91,0,0,0,0,433,529,468,432,219,140,13,0,26.4,26.4,25.4,1,1943,18.7,0,7747,365,0,12.4,33.1,1862,372
"1175",15611,"Drypetes tessmanniana","Putranjivaceae","Malpighiales","Magnoliopsida","Spermatophytina","Occurrence data",4,8.499999244,16.49999921,0.499999636,13.49999958,14.24999922,13.24999959,6.999999608,12.99999994,31.7,38.5,34.5,35.1,13.9,22.2,23.5,20.1,228,304,290,276,0,10,233,55,0,0,0,0,1597,2305,2203,2043,90,92,92,91,0,0,0,0,495,696,560,555,495,686,327,500,27.5,28.8,21.6,7.2,298,125.7,0,8149,364,0,-1.4,37,2306,2008
"1176",22320,"Gymnadenia frivaldii","Orchidaceae","Asparagales","Liliopsida","Spermatophytina","Maxent prediction",8,12.99999923,29.99999916,35.4999995,48.49999944,23.24999919,48.24999945,41.99999947,12.99999994,-0.6,11.5,20.6,11.8,-6.7,2.1,10.3,3.1,-36,68,154,74,166,199,298,161,414,51,0,38,21,336,960,363,2,38,92,41,86,6,1,6,0,187,311,112,0,4,20,8,6.5,16.1,-5.2,21.3,824,20,502,1680,174,99,-29.9,31.3,610,32
"1177",1166,"Aegiphila monstrosa","Lamiaceae","Lamiales","Magnoliopsida","Spermatophytina","Maxent prediction",33,-107.0000003,-83.00000039,10.4999996,23.49999954,-105.2500003,23.24999955,16.99999957,12.99999994,23.2,29.1,29.3,27,10,14,19.1,15.6,166,216,242,213,152,39,594,317,2,0,0,0,1038,1511,1760,1473,90,92,92,91,0,0,0,0,285,508,474,354,133,469,65,118,20.9,23.8,16.2,7.6,1103,28,3,5782,365,0,4,40.8,1621,785
"1179",23260,"Hieracium coloratum","Asteraceae","Asterales","Magnoliopsida","Spermatophytina","Native region",50,19.4999992,66.49999901,57.99999941,70.49999936,27.24999917,70.24999936,64.24999939,12.49999995,-5.9,0.6,12.2,2.7,-15.3,-7.8,4.6,-3.7,-106,-36,84,-5,87,81,176,124,954,442,2,263,3,21,336,56,0,0,87,2,84,65,10,85,0,38,164,17,0,9,13,0,-1.6,9.9,-11.1,21,467,18.1,1662,416,89,244,-39.8,23.6,219,22
"1180",20151,"Fraxinus raibocarpa","Oleaceae","Lamiales","Magnoliopsida","Spermatophytina","Occurrence data",3,60.49999904,75.49999898,28.99999952,41.49999947,70.249999,41.24999947,35.2499995,12.49999995,-7.1,6.2,20.3,7.8,-15.3,-3.5,5.9,-4.3,-112,13,131,17,218,349,85,150,1014,221,0,202,2,114,749,134,0,4,92,0,214,164,1,101,0,145,368,116,0,0,282,60,1.2,14.5,-12.9,27.4,802,14,1437,1000,97,480,-38.9,32.8,629,342
"1181",72,"Abies pindrow","Pinaceae","Pinales","Pinopsida","Spermatophytina","Maxent prediction",22,60.49999904,88.49999892,25.99999953,38.49999948,70.249999,38.24999949,32.24999951,12.49999995,-1.6,10.3,24.5,13.4,-10.5,0.4,9.5,0.4,-60,54,170,69,263,404,44,107,594,79,0,54,10,265,1106,348,1,31,92,31,210,44,0,10,0,174,434,183,0,0,390,104,5.8,18.2,-7.7,25.9,818,19.3,727,1729,155,265,-33.8,36.5,791,494
"1182",7469,"Calopogon multiflorus","Orchidaceae","Asparagales","Liliopsida","Spermatophytina","Maxent prediction",68,-94.50000034,-75.00000042,24.49999954,36.99999949,-81.7500004,36.74999949,30.74999952,12.49999995,7.6,18.9,28.1,19.8,-5.2,4,14.2,4.9,12,114,211,124,267,293,298,222,150,12,0,8,77,646,1484,712,4,54,92,54,24,0,0,0,99,327,473,237,0,46,176,48,11.5,21.8,0.1,21.7,1080,19.9,169,2920,204,24,-27.8,37.5,1136,270
"1183",22628,"Halesia diptera","Styracaceae","Ericales","Magnoliopsida","Spermatophytina","Maxent prediction",193,-107.0000003,-78.50000041,24.49999954,36.99999949,-103.2500003,36.74999949,30.74999952,12.49999995,9.1,18.7,30.1,20.4,-7.9,1.5,13.7,3.1,6,101,219,118,25,107,196,84,172,21,0,12,66,559,1555,671,5,51,92,57,5,1,0,1,77,336,525,251,59,229,329,167,11.1,23.3,-0.3,23.6,412,51.2,205,2851,204,7,-32.7,40,1189,784
"1184",45380,"Trillium lancifolium","Melanthiaceae","Liliales","Liliopsida","Spermatophytina","Maxent prediction",30,-90.50000036,-78.50000041,24.49999954,36.99999949,-89.75000036,36.74999949,30.74999952,12.49999995,7.6,20.7,32.1,22.1,-2.6,8.5,19.4,8.9,25,146,257,155,285,363,269,274,111,6,0,3,110,913,1902,975,7,70,92,74,14,0,0,0,95,331,505,247,0,28,236,37,14.6,26.7,1.1,25.6,1191,20.6,120,3900,243,14,-24.1,42,1178,301
"1185",59,"Abies hidalgensis","Pinaceae","Pinales","Pinopsida","Spermatophytina","Maxent prediction",6,-109.5000003,-97.00000033,19.49999956,31.99999951,-108.2500003,31.74999951,25.74999954,12.49999995,14.7,24.5,33.1,24.6,-2.8,5,15.6,6,60,147,244,153,60,23,145,89,44,4,0,3,173,898,1781,943,23,75,92,73,2,0,0,0,174,443,597,327,113,420,453,238,15.1,24.9,5.2,19.6,317,79.3,51,3795,263,2,-24.2,41.1,1541,1224
"1186",10950,"Consolea corallicola","Cactaceae","Caryophyllales","Magnoliopsida","Spermatophytina","Maxent prediction",9,-88.00000037,-71.00000044,18.99999956,31.49999951,-87.75000037,31.24999951,25.24999954,12.49999995,16.6,26,33,26.3,2.3,11.1,19.9,11.7,94,185,265,190,432,397,436,295,17,1,0,1,465,1241,1970,1275,29,92,92,91,1,0,0,0,184,431,541,323,0,84,106,60,18.4,27,8.3,18.7,1560,18.2,19,4952,303,1,-18,40.6,1479,250
"1189",20210,"Fritillaria graeca","Liliaceae","Liliales","Liliopsida","Spermatophytina","Maxent prediction",30,12.99999923,27.49999917,34.4999995,46.99999945,13.74999922,46.74999945,40.74999948,12.49999995,-0.5,8.9,18.5,10,-8.2,-1.1,7.4,1.3,-43,39,130,57,148,258,396,252,465,87,0,63,16,170,737,263,2,17,92,33,94,37,3,22,0,139,303,110,0,0,0,0,4.5,13.8,-5.3,19.1,1055,13.8,615,1185,144,156,-31.9,28.8,552,0
"1190",1194,"Aeollanthus trifidus","Lamiaceae","Lamiales","Magnoliopsida","Spermatophytina","Maxent prediction",6,2.499999268,16.49999921,1.499999632,13.99999958,4.249999261,13.74999958,7.749999606,12.49999995,33.3,39.4,34.5,35.6,17,24.9,23.9,21.2,251,321,292,284,0,29,346,82,0,0,0,0,1800,2463,2216,2117,90,92,92,91,0,0,0,0,496,678,552,551,496,649,206,469,28.7,28.8,24.1,4.7,457,84.7,0,8596,365,0,4,36.2,2277,1820
"1193",3892,"Armoracia rusticana","Brassicaceae","Brassicales","Magnoliopsida","Spermatophytina","Maxent prediction",20,21.99999919,50.99999907,40.99999947,52.99999943,44.2499991,52.74999943,46.99999945,11.99999996,-6.5,9.8,24.7,8.8,-13.5,0.3,13.2,1.1,-100,51,189,50,106,98,179,143,912,190,0,127,3,367,1283,289,0,35,92,33,102,26,0,38,0,156,346,78,0,84,167,6,4.7,20,-11.3,31.3,525,28.1,1229,1943,160,166,-35.8,36.7,580,257
"1194",263,"Acacia fumosa","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Native region",50,32.49999915,47.99999909,2.999999626,14.99999958,37.74999913,14.74999958,8.999999603,11.99999995,33.7,37.2,31.8,33.6,15.1,19,18.5,17,244,281,251,253,0,45,480,108,0,0,0,0,1734,2103,1847,1834,90,92,92,91,0,0,0,0,509,696,566,546,509,651,131,438,25.7,24.5,23.8,0.6,633,56.5,0,7518,365,0,0.8,32,2317,1729
"1196",23669,"Horsfieldia sylvestris","Myristicaceae","Magnoliales","Magnoliopsida","Spermatophytina","Maxent prediction",30,99.49999888,131.9999988,-5.000000342,6.99999961,100.2499989,6.749999611,0.999999634,11.99999995,30.4,32.3,30.8,30,21.1,22.1,22.2,22,257,272,265,260,244,437,467,794,0,0,0,0,1856,2019,1973,1898,90,92,92,91,0,0,0,0,433,529,468,432,219,140,13,0,26.4,26.4,25.4,1,1943,18.7,0,7747,365,0,12.4,33.1,1862,372
"1197",4029,"Asparagus pseudoscaber","Asparagaceae","Asparagales","Liliopsida","Spermatophytina","Native region",50,12.99999923,40.49999912,40.49999948,52.49999943,30.74999916,52.24999943,46.49999946,11.99999995,-2.5,11.9,23.1,11.2,-8.8,2.8,12.5,3.5,-57,74,178,73,110,121,229,139,567,77,0,42,12,432,1175,367,1,48,92,46,81,9,0,6,0,158,323,92,0,70,94,8,6.7,18.3,-7.7,26.1,598,27.9,686,1985,187,96,-31.5,34.3,573,172
"1198",19526,"Favratia zoysii","Campanulaceae","Asterales","Magnoliopsida","Spermatophytina","Maxent prediction",33,6.499999252,23.49999918,37.49999949,49.49999944,14.74999922,49.24999944,43.49999947,11.99999995,1.8,13,22.5,12.6,-4.3,2.7,11,3.8,-13,79,167,82,112,161,262,137,261,32,0,29,39,396,1080,411,5,40,92,50,27,2,0,3,0,201,337,111,0,45,74,9,7.9,17.4,-2.4,19.8,672,26.6,321,1926,186,32,-26.9,32.4,649,128
"1200",4905,"Baphia pubescens","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Maxent prediction",34,-11.50000068,27.49999917,1.99999963,13.99999958,4.249999261,13.74999958,7.999999605,11.99999995,33.3,39.4,34.5,35.6,17,24.9,23.9,21.2,251,321,292,284,0,29,346,82,0,0,0,0,1800,2463,2216,2117,90,92,92,91,0,0,0,0,496,678,552,551,496,649,206,469,28.7,28.8,24.1,4.7,457,84.7,0,8596,365,0,4,36.2,2277,1820
"1202",1391,"Agastache cana","Lamiaceae","Lamiales","Magnoliopsida","Spermatophytina","Native region",50,-109.5000003,-93.50000035,25.49999954,37.49999949,-108.2500003,37.24999949,31.49999952,11.99999995,4.2,13.6,26.1,16.1,-10.6,-2.3,8.6,0.3,-32,57,173,82,114,105,119,139,386,64,0,35,6,243,1136,414,2,31,90,47,68,26,0,9,0,274,476,211,0,169,356,77,7,18.9,-4.6,23.5,477,35.6,485,1799,171,103,-36.9,36.4,961,602
"1203",4912,"Baptisia sphaerocarpa","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Maxent prediction",212,-115.0000003,-88.50000037,25.49999954,37.49999949,-114.2500003,37.24999949,31.49999952,11.99999995,10.4,19.7,32.8,22.4,-1.7,5.5,17,7.7,43,126,249,150,96,87,63,66,69,8,0,4,101,708,1830,923,30,77,92,80,5,0,0,0,111,332,551,257,16,245,488,192,14.2,26.4,3.3,23.1,312,77.7,80,3562,280,6,-21.8,42.9,1251,941
"1204",11688,"Crataegus brachyacantha","Rosaceae","Rosales","Magnoliopsida","Spermatophytina","Maxent prediction",32,-107.0000003,-80.5000004,25.49999954,37.49999949,-102.7500003,37.24999949,31.49999952,11.99999995,9.3,19.5,31.5,21,-7.8,1.9,14.5,3.4,7,107,230,122,29,124,172,82,167,18,0,11,69,602,1652,713,5,52,92,58,5,1,0,1,76,345,545,253,55,221,373,171,11.7,24.4,-0.3,24.6,408,53.1,196,3036,206,7,-32.4,41.1,1219,820
"1205",4544,"Ayenia tenuicaulis","Malvaceae","Malvales","Magnoliopsida","Spermatophytina","Maxent prediction",20,-88.00000037,-71.00000044,19.49999956,31.49999951,-87.75000037,31.24999951,25.49999954,11.99999995,16.6,26,33,26.3,2.3,11.1,19.9,11.7,94,185,265,190,432,397,436,295,17,1,0,1,465,1241,1970,1275,29,92,92,91,1,0,0,0,184,431,541,323,0,84,106,60,18.4,27,8.3,18.7,1560,18.2,19,4952,303,1,-18,40.6,1479,250
"1207",10242,"Coccoloba belizensis","Polygonaceae","Caryophyllales","Magnoliopsida","Spermatophytina","Maxent prediction",119,-99.00000033,-83.00000039,10.4999996,22.49999955,-98.75000033,22.24999955,16.49999958,11.99999995,25,32,33.6,29.7,13.8,20.1,22.9,19.8,194,261,283,248,74,129,524,307,1,0,0,0,1282,1914,2134,1788,90,92,92,91,0,0,0,0,291,511,537,369,217,382,36,118,24.6,28.2,18.6,9.6,1034,33.5,1,7118,365,0,4.3,40.8,1708,753
"1208",2002,"Allium breviradium","Amaryllidaceae","Asparagales","Liliopsida","Spermatophytina","Maxent prediction",19,6.499999252,28.99999916,35.4999995,47.49999945,11.24999923,47.24999945,41.49999948,11.99999995,2.8,13.5,22.1,13.9,-5.4,2.6,10.9,4,-13,80,165,89,114,169,331,166,264,26,0,25,39,397,1059,464,4,42,92,53,29,2,0,2,0,212,339,129,0,44,16,0,8,17.3,-2.3,19.6,780,23.1,315,1959,190,34,-28.7,31.7,680,60
"1209",1265,"Aesculus hippocastanum","Sapindaceae","Sapindales","Magnoliopsida","Spermatophytina","Maxent prediction",315,12.99999923,66.99999901,34.9999995,46.99999945,13.74999922,46.74999945,40.99999948,11.99999995,-0.5,8.9,18.5,10,-8.2,-1.1,7.4,1.3,-43,39,130,57,148,258,396,252,465,87,0,63,16,170,737,263,2,17,92,33,94,37,3,22,0,139,303,110,0,0,0,0,4.5,13.8,-5.3,19.1,1055,13.8,615,1185,144,156,-31.9,28.8,552,0
"1211",806,"Acridocarpus staudtii","Malpighiaceae","Malpighiales","Magnoliopsida","Spermatophytina","Native region",50,8.499999244,16.49999921,1.499999632,13.49999958,14.24999922,13.24999959,7.499999606,11.99999995,31.7,38.5,34.5,35.1,13.9,22.2,23.5,20.1,228,304,290,276,0,10,233,55,0,0,0,0,1597,2305,2203,2043,90,92,92,91,0,0,0,0,495,696,560,555,495,686,327,500,27.5,28.8,21.6,7.2,298,125.7,0,8149,364,0,-1.4,37,2306,2008
"1213",20744,"Genista tetragona","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Native region",50,21.99999919,40.49999912,40.99999947,52.49999943,30.74999916,52.24999943,46.74999945,11.49999996,-2.5,11.9,23.1,11.2,-8.8,2.8,12.5,3.5,-57,74,178,73,110,121,229,139,567,77,0,42,12,432,1175,367,1,48,92,46,81,9,0,6,0,158,323,92,0,70,94,8,6.7,18.3,-7.7,26.1,598,27.9,686,1985,187,96,-31.5,34.3,573,172
"1214",665,"Acer pilosum","Sapindaceae","Sapindales","Magnoliopsida","Spermatophytina","Maxent prediction",12,92.99999891,122.9999988,31.49999951,42.99999947,96.24999889,42.74999947,37.24999949,11.49999996,-3,15,27.9,13,-17.1,-0.4,13.3,-1.8,-100,73,206,56,3,9,41,7,911,80,0,144,3,431,1437,355,0,32,92,30,3,1,0,1,0,221,455,142,0,214,414,136,5.9,21.7,-11.8,33.5,59,268.1,1135,2227,154,4,-40.9,40.3,818,764
"1215",1543,"Agave utahensis","Asparagaceae","Asparagales","Liliopsida","Spermatophytina","Maxent prediction",319,-124.5000002,-109.0000003,30.99999951,42.49999947,-123.7500002,42.24999947,36.74999949,11.49999996,8.3,14.4,26.6,17.7,-0.1,2,9.5,5.6,41,82,180,116,942,427,57,522,71,19,0,9,92,346,1202,632,43,61,91,78,51,15,0,14,73,248,461,185,0,45,404,54,10.5,19.3,3.3,15.9,1949,10.5,99,2272,273,80,-18.8,39.4,967,503
"1216",3630,"Arctostaphylos pringlei","Ericaceae","Ericales","Magnoliopsida","Spermatophytina","Maxent prediction",101,-120.5000002,-109.0000003,30.99999951,42.49999947,-119.2500002,42.24999947,36.74999949,11.49999996,4.5,12.6,26.6,15.8,-6.5,-1.5,8.2,0.4,-10,56,174,81,81,83,54,74,247,50,0,33,14,209,1145,398,8,33,90,47,28,13,0,6,27,239,470,184,4,155,415,117,7.5,19.3,-2,21.3,292,59.9,331,1766,178,48,-31.1,38.7,920,691
"1217",4247,"Astragalus langtangensis","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Native region",50,72.49999899,88.49999892,25.99999953,37.49999949,74.24999898,37.24999949,31.74999951,11.49999996,-11.3,1.3,16.1,5.2,-19.4,-6.9,4,-5.5,-153,-28,101,-2,22,46,26,13,1385,395,1,276,1,31,478,82,0,0,72,0,22,33,1,7,0,70,313,69,0,52,286,62,-2.1,11.3,-17.3,28.7,108,73.6,2057,592,72,63,-42.9,30.9,452,400
"1218",20577,"Gardenia nitida","Rubiaceae","Gentianales","Magnoliopsida","Spermatophytina","Maxent prediction",60,-17.00000065,14.99999922,3.999999622,15.49999958,-0.750000719,15.24999958,9.749999601,11.49999996,33.2,39.8,37,37.2,16.7,24.8,25.6,22.8,250,323,313,300,0,12,232,59,0,0,0,0,1788,2478,2411,2254,90,92,92,91,0,0,0,0,481,688,599,558,481,676,367,499,29.6,30.9,23.8,7.1,303,130.8,0,8931,365,0,4,39.6,2326,2023
"1220",7035,"Byrsonima bucidifolia","Malpighiaceae","Malpighiales","Magnoliopsida","Spermatophytina","Native region",50,-107.0000003,-74.00000043,11.99999959,23.49999954,-105.2500003,23.24999955,17.74999957,11.49999995,23.2,29.1,29.3,27,10,14,19.1,15.6,166,216,242,213,152,39,594,317,2,0,0,0,1038,1511,1760,1473,90,92,92,91,0,0,0,0,285,508,474,354,133,469,65,118,20.9,23.8,16.2,7.6,1103,28,3,5782,365,0,4,40.8,1621,785
"1222",11430,"Coryphantha ramillosa","Cactaceae","Caryophyllales","Magnoliopsida","Spermatophytina","Maxent prediction",7,-107.0000003,-93.50000035,25.49999954,36.99999949,-103.2500003,36.74999949,31.24999952,11.49999995,9.1,18.7,30.1,20.4,-7.9,1.5,13.7,3.1,6,101,219,118,25,107,196,84,172,21,0,12,66,559,1555,671,5,51,92,57,5,1,0,1,77,336,525,251,59,229,329,167,11.1,23.3,-0.3,23.6,412,51.2,205,2851,204,7,-32.7,40,1189,784
"1225",19673,"Ficus cahuitensis","Moraceae","Rosales","Magnoliopsida","Spermatophytina","Maxent prediction",31,-89.50000036,-77.00000041,6.99999961,18.49999956,-89.25000037,18.24999957,12.74999959,11.49999995,27.5,32.2,31.6,29.9,16.5,20,21.5,20,220,261,266,249,153,175,477,425,1,0,0,0,1514,1916,1981,1803,90,92,92,91,0,0,0,0,342,532,506,398,189,358,52,33,24.9,26.4,21.3,5.1,1230,28.4,1,7213,365,0,3.9,34.7,1778,632
"1228",617,"Acer heldreichii","Sapindaceae","Sapindales","Magnoliopsida","Spermatophytina","Maxent prediction",17,12.99999923,28.99999916,35.4999995,46.99999945,13.74999922,46.74999945,41.24999948,11.49999995,-0.5,8.9,18.5,10,-8.2,-1.1,7.4,1.3,-43,39,130,57,148,258,396,252,465,87,0,63,16,170,737,263,2,17,92,33,94,37,3,22,0,139,303,110,0,0,0,0,4.5,13.8,-5.3,19.1,1055,13.8,615,1185,144,156,-31.9,28.8,552,0
"1230",4242,"Astragalus koslovii","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Native region",50,87.49999893,119.9999988,41.49999947,52.49999943,98.74999888,52.24999943,46.99999945,10.99999996,-24.7,-1.8,14.5,-2.8,-36.3,-16.7,0.4,-15.5,-305,-92,75,-92,16,68,278,83,2741,924,3,887,0,12,263,15,0,0,31,0,16,53,24,70,0,67,264,41,0,30,24,0,-10.4,8.8,-32.5,41.3,446,-0.8,4555,290,31,163,-55.5,29.9,372,54
"1231",1267,"Aesculus parryi","Sapindaceae","Sapindales","Magnoliopsida","Spermatophytina","Maxent prediction",112,-117.5000003,-105.0000003,21.99999955,32.99999951,-117.2500003,32.74999951,27.49999953,10.99999996,18.5,19.3,23.1,22.6,8.6,12.1,17.5,14.5,135,157,203,186,126,69,6,52,5,1,0,0,768,986,1408,1231,90,92,92,91,0,0,0,0,167,269,302,224,41,200,296,172,17,21.6,13.2,8.4,252,107.1,7,4393,365,0,0.9,38.3,962,709
"1232",4224,"Astragalus ensiformis","Fabaceae","Fabales","Magnoliopsida","Spermatophytina","Maxent prediction",42,-115.0000003,-109.0000003,30.99999951,41.99999947,-114.2500003,41.74999947,36.49999949,10.99999996,2.5,12.3,27.3,15.4,-9.5,-2,8.8,-0.4,-35,51,181,75,69,87,76,69,407,71,0,47,5,215,1204,380,3,31,90,43,43,18,0,7,0,239,480,185,0,152,404,118,6.8,20.2,-4.7,24.9,300,56,525,1803,167,69,-35.5,38.9,904,674
